id,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
10620,10608.0,5.0,6347.5,0.6740625,9416.782568382012
10621,10620.0,6.0,6321.0,0.670265625,9430.589551716903
10638,10620.0,6.0,26.5,0.003796875,6979.423868312757
10639,10001.0,2.0,394843.5,60.070484375,6573.003432686238
10640,10639.0,3.0,135236.0,17.777890625,7606.97671352672
10641,10640.0,4.0,58980.0,10.156609375,5807.056058016409
10642,10641.0,5.0,16676.5,3.340140625,4992.75386047556
10643,10642.0,6.0,11053.5,2.429421875,4549.847893338821
10644,10643.0,7.0,1268.0,0.40825,3105.9399877526025
10645,10643.0,7.0,1129.0,0.463640625,2435.0756580055945
10646,10643.0,7.0,8122.5,1.41740625,5730.537733977115
10647,10646.0,8.0,1854.0,0.43796875,4233.178737067427
10648,10646.0,8.0,184.0,0.0494375,3721.8710493046774
10649,10646.0,8.0,5963.0,0.82265625,7248.4710351377025
10650,10646.0,8.0,121.5,0.10734375,1131.877729257642
10651,10643.0,7.0,534.0,0.140125,3810.8831400535237
10652,10642.0,6.0,656.0,0.1019375,6435.315757204169
10653,10652.0,7.0,358.5,0.034859375,10284.177498879428
10654,10652.0,7.0,297.5,0.067078125,4435.126950850221
10655,10642.0,6.0,701.0,0.067234375,10426.214269114571
10656,10642.0,6.0,128.0,0.030875,4145.748987854251
10657,10642.0,6.0,4138.0,0.710671875,5822.6590154563255
10658,10657.0,7.0,1790.0,0.350015625,5114.057408151422
10659,10658.0,8.0,366.5,0.08615625,4253.8991657598835
10660,10658.0,8.0,863.5,0.13859375,6230.4396843292
10661,10658.0,8.0,560.0,0.125265625,4470.500187102408
10662,10657.0,7.0,2348.0,0.36065625,6510.354388701152
10663,10662.0,8.0,663.0,0.1035,6405.797101449276
10664,10662.0,8.0,1550.5,0.20915625,7413.118183176453
10665,10662.0,8.0,134.5,0.048,2802.083333333333
10666,10641.0,5.0,39664.0,6.356421875,6239.9885942120545
10667,10666.0,6.0,4005.5,1.540796875,2599.628844652219
10668,10667.0,7.0,1478.5,0.602390625,2454.387466604415
10669,10667.0,7.0,1536.0,0.626046875,2453.4904035740137
10670,10667.0,7.0,400.0,0.10290625,3887.0331005162466
10671,10667.0,7.0,474.5,0.090875,5221.458046767538
10672,10667.0,7.0,116.5,0.118578125,982.474634339175
10674,10666.0,6.0,5941.0,1.079328125,5504.350217872809
10675,10674.0,7.0,1536.5,0.20815625,7381.474253115149
10676,10674.0,7.0,1905.0,0.2054375,9272.893215698205
10677,10676.0,8.0,1067.0,0.122453125,8713.538343753988
10678,10676.0,8.0,838.0,0.082984375,10098.286575032951
10679,10674.0,7.0,655.5,0.07990625,8203.36331638639
